Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Briskett Back","N) The Undeserved Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/113113616/briskett-back,3.5,-1,Trad,"5.12b PG13",1,80,38.05632,-81.05225
"Wad Cutter","N) The Undeserved Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109455268/wad-cutter,2.0,-1,Sport,5.12b,1,60,38.05632,-81.05225
"Bullet the New Sky","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106421298/bullet-the-new-sky,3.8,-1,Sport,5.12a/b,1,80,38.05474,-81.05704
"New World Order","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106421307/new-world-order,3.8,-1,Sport,5.12a/b,1,80,38.05474,-81.05704
"Mississippi Burning","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106567527/mississippi-burning,2.9,-1,Sport,5.12b,1,70,38.05474,-81.05704
"Vulcan Block","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/114034126/vulcan-block,3.5,-1,"Sport, Aid","5.12c A0",1,90,38.05474,-81.05704
Bloodshot,"J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/114295349/bloodshot,3.0,-1,Sport,5.13a,1,80,38.05474,-81.05704
"Dial 911","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105970498/dial-911,3.9,-1,Sport,5.13a,1,80,38.05474,-81.05704
"Silent but Deadly","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108413519/silent-but-deadly,3.0,-1,Sport,5.13a,1,90,38.05474,-81.05704
"Black Rider (aka Pocket Route)","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107384950/black-rider-aka-pocket-route,3.9,-1,Sport,5.13a,1,90,38.05474,-81.05704
Dissonance,"J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107826096/dissonance,3.6,-1,Sport,5.13a,1,90,38.05474,-81.05704
"The Racist","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106001169/the-racist,4.0,-1,Sport,5.13b,1,90,38.05474,-81.05704
"The Rabbit Almost Died","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108319667/the-rabbit-almost-died,3.5,-1,Trad,5.12a,1,90,38.05426,-81.05828
"Jesus and Tequila","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106396709/jesus-and-tequila,3.9,-1,Sport,5.12b,1,90,38.05426,-81.05828
"Rainy Day Route","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/111093558/rainy-day-route,2.0,-1,Sport,5.12b,1,60,38.05426,-81.05828
Sacrilege,"I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107257212/sacrilege,3.3,-1,Sport,5.12b,1,90,38.05426,-81.05828
Harlequin,"I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108131218/harlequin,3.4,-1,Sport,5.12b,1,90,38.05426,-81.05828
"Dead Ráibéad","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109535180/dead-raibead,3.0,-1,Trad,"5.12+ PG13",1,90,38.05426,-81.05828
Libertine,"I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107883015/libertine,3.2,-1,Sport,5.12d,1,70,38.05426,-81.05828
Oblivion,"I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/115441954/oblivion,3.0,-1,Sport,5.12d,1,80,38.05426,-81.05828
"Color Blind","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108889563/color-blind,2.0,-1,Trad,"5.13a R",1,90,38.05426,-81.05828
"Quinsana Plus","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106936801/quinsana-plus,3.9,-1,Sport,5.13a,1,80,38.05426,-81.05828
"Get Thee Behind Me Satan","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/112292135/get-thee-behind-me-satan,3.0,-1,Sport,5.13b,1,,38.05426,-81.05828
"Satanic Verses","I) Honeymooner's Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107359425/satanic-verses,3.7,-1,Sport,5.13c,1,100,38.05426,-81.05828
"Baby Rage","P) Jacob's Ladder Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107551020/baby-rage,2.2,-1,Sport,5.12a,1,40,38.05651,-81.04878
"Second Amendment","P) Jacob's Ladder Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109482039/second-amendment,2.0,-1,Trad,"5.12b PG13",1,80,38.05651,-81.04878
Shotgun,"P) Jacob's Ladder Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109447029/shotgun,3.0,-1,Sport,5.12b,1,40,38.05651,-81.04878
"Just Forget It","P) Jacob's Ladder Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/112875701/just-forget-it,3.0,-1,Sport,5.12b,1,40,38.05651,-81.04878
"Fat Back","P) Jacob's Ladder Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108776416/fat-back,4.0,-1,Sport,5.12c,1,80,38.05651,-81.04878
"The Mechanical Bull","P) Jacob's Ladder Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107340109/the-mechanical-bull,4.0,-1,Sport,5.13a,1,80,38.05651,-81.04878
"Freaky Stylee","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106293356/freaky-stylee,3.8,-1,Sport,5.12a,1,70,38.05569,-81.06276
"The Plug","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/111066226/the-plug,2.0,-1,Sport,5.12a,1,40,38.05569,-81.06276
"Pocket Pussy","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106293374/pocket-pussy,2.5,-1,Sport,5.12a,1,40,38.05569,-81.06276
"Crimes of Flashin'","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109640074/crimes-of-flashin,3.0,-1,Sport,5.12a,1,50,38.05569,-81.06276
"Through the Never","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/112415840/through-the-never,3.0,-1,Sport,5.12b,1,80,38.05569,-81.06276
"Modern Primitive","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106198247/modern-primitive,2.5,-1,Sport,5.12b,1,50,38.05569,-81.06276
Techman,"B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107829337/techman,2.9,-1,Sport,5.12c,1,70,38.05569,-81.06276
"Harbinger Scarab","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107799731/harbinger-scarab,4.0,-1,Sport,5.12c,1,90,38.05569,-81.06276
"Mental Wings","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/113729784/mental-wings,3.0,-1,Sport,5.12c,1,90,38.05569,-81.06276
"Stealth and Magic","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108826575/stealth-and-magic,3.3,-1,Sport,5.12d,1,70,38.05569,-81.06276
Plyometrics,"B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/115969242/plyometrics,3.0,-1,Trad,5.12d,1,50,38.05569,-81.06276
"'Bout Time","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/110215767/bout-time,2.0,-1,"Sport, TR",5.13a/b,1,40,38.05569,-81.06276
"The Sweetest Taboo","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/110215785/the-sweetest-taboo,3.0,-1,Sport,5.13a/b,1,60,38.05569,-81.06276
"Hellbound for Glory","H) Hellbound Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106882193/hellbound-for-glory,3.6,-1,Sport,5.12a,1,80,38.0536,-81.05917
"Can't Find My Guernsey Cow","H) Hellbound Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/112864942/cant-find-my-guernsey-cow,3.0,-1,Trad,5.12b,1,90,38.0536,-81.05917
"Maximum Leader","H) Hellbound Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109476525/maximum-leader,4.0,-1,Sport,5.12c,1,90,38.0536,-81.05917
"Pulling on Porcelain","H) Hellbound Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107895141/pulling-on-porcelain,2.0,-1,Sport,5.13a,1,100,38.0536,-81.05917
"Martini Face","K) Scream Seam Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/111391073/martini-face,3.0,-1,Sport,5.12c,1,90,38.05542,-81.05611
"Fall Line","9a) Fern Creek Falls > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106493668/fall-line,3.9,-1,Sport,5.12b,1,80,38.05824,-81.06217
"The Land Before Time","9a) Fern Creek Falls > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107799483/the-land-before-time,3.0,-1,Sport,5.12d,1,60,38.05824,-81.06217
"My Stinking Brain","2) Monolith Wall > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107877940/my-stinking-brain,3.0,-1,Sport,5.13a,1,60,38.0657,-81.07019
"Welcome to Conditioning","4) Just Send It Wall > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107331686/welcome-to-conditioning,4.0,-1,Sport,5.12d,1,40,38.06357,-81.06849
"Just Send It","4) Just Send It Wall > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107640747/just-send-it,4.0,-1,Sport,5.13b,1,60,38.06357,-81.06849
"Quickie in the Molar","5) Wild Seed Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107151664/quickie-in-the-molar,2.0,-1,Sport,5.12a,1,60,38.06305,-81.06778
"Arbor Day","5) Wild Seed Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107339878/arbor-day,2.7,-1,Sport,"5.12a PG13",1,60,38.06305,-81.06778
"Fly Girls","5) Wild Seed Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106209644/fly-girls,2.4,-1,Sport,5.12a,1,60,38.06305,-81.06778
"Foutre la Doigt","5) Wild Seed Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/113599121/foutre-la-doigt,2.0,-1,Sport,5.12b,1,50,38.06305,-81.06778
"Total Sex Package","7) Orchard Wall > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/113574133/total-sex-package,2.0,-1,Sport,5.12a,1,70,38.06056,-81.06663
"Portly Gentleman's Route","7) Orchard Wall > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106719993/portly-gentlemans-route,4.0,-1,Trad,5.12c,1,70,38.06056,-81.06663
"Morning Dew","8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106193745/morning-dew,2.7,-1,Sport,5.12a,1,70,38.05999,-81.06543
"Jug Rash","8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108318187/jug-rash,3.8,-1,Trad,5.12b,1,70,38.05999,-81.06543
"Bosnian Vacation","3) Workmen's Buttress > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/115963368/bosnian-vacation,3.0,-1,Sport,5.12d,1,90,38.06369,-81.06911
Tongue-in-Groove,"6) Thieves Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106209660/tongue-in-groove,3.0,-1,Sport,5.12a,1,50,38.06239,-81.06757
"The Brawn Wall","6) Thieves Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108130719/the-brawn-wall,3.0,-1,Trad,5.12a,1,90,38.06239,-81.06757
"Thieves in the Temple","6) Thieves Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108938433/thieves-in-the-temple,3.9,-1,Sport,5.12,1,80,38.06239,-81.06757
"Use Your Power","6) Thieves Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/114470499/use-your-power,0.0,-1,Sport,5.12d,1,60,38.06239,-81.06757
"Plastic Attraction","8) Ram's Head > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106270989/plastic-attraction,2.3,-1,Sport,5.12a,1,50,38.04972,-81.02993
L.S.D.,"7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/112832016/lsd,3.0,-1,Trad,5.12a,1,80,38.05053,-81.03102
"The Beast in Me","7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109969497/the-beast-in-me,4.0,-1,Trad,5.12a,1,70,38.05053,-81.03102
Backlash,"7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106421433/backlash,1.5,-1,Sport,5.12a,1,40,38.05053,-81.03102
Concertina,"7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108341752/concertina,3.9,-1,Sport,5.12a,1,80,38.05053,-81.03102
"Loud Noise","7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107551019/loud-noise,2.5,-1,Sport,5.12b,1,100,38.05053,-81.03102
"Gun Club","7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108049258/gun-club,3.8,-1,Sport,5.12c,1,80,38.05053,-81.03102
"Chunky Monkey","3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106420011/chunky-monkey,3.9,-1,Sport,5.12b,1,70,38.05452,-81.03346
"Whiny Bugs","3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107859268/whiny-bugs,2.5,-1,Sport,5.12b,1,70,38.05452,-81.03346
"Mulatto Serpent","3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109107077/mulatto-serpent,3.0,-1,Sport,5.12b,1,70,38.05452,-81.03346
"Climax Control","3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/113342241/climax-control,2.0,-1,Sport,5.13b,1,,38.05452,-81.03346
"The Travisty","3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108053802/the-travisty,3.0,-1,Sport,5.13c,1,70,38.05452,-81.03346
"Mono Loco","3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/112304190/mono-loco,3.0,-1,Sport,5.14a,1,70,38.05452,-81.03346
"Super Whiny Bugs","3) The Brain > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/113878185/super-whiny-bugs,3.0,-1,Sport,5.14a,1,80,38.05452,-81.03346
"Grace Note","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106421437/grace-note,3.3,-1,Sport,5.12b,1,80,38.05238,-81.03324
"Stuck in Another Direction","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109114864/stuck-in-another-direction,3.0,-1,"Trad, TR",5.12b,1,80,38.05238,-81.03324
"Chorus Line","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108126425/chorus-line,3.9,-1,Trad,5.12b/c,1,90,38.05238,-81.03324
"Blood Meridian","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/115461644/blood-meridian,4.0,-1,Trad,5.12+,1,80,38.05238,-81.03324
"Ad Lib","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/116113036/ad-lib,4.0,-1,Sport,5.12d,1,80,38.05238,-81.03324
"Ruchert Motion","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108103364/ruchert-motion,3.0,-1,Sport,5.13a,1,70,38.05238,-81.03324
"The Sportster","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107551000/the-sportster,4.0,-1,Sport,5.13b,1,80,38.05238,-81.03324
"European Vacation","1) Super Mario Boulder > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105967025/european-vacation,2.4,-1,Sport,5.12b,1,35,38.05531,-81.0362
Zelda,"1) Super Mario Boulder > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106961486/zelda,2.5,-1,Sport,5.13a,1,50,38.05531,-81.0362
"Donkey Kong","1) Super Mario Boulder > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/113122022/donkey-kong,3.0,-1,Sport,5.13a,1,50,38.05531,-81.0362
"Super Mario","1) Super Mario Boulder > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106216446/super-mario,3.7,-1,Sport,5.13a,1,40,38.05531,-81.0362
"Tubin' Dudes","1) Super Mario Boulder > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107359461/tubin-dudes,4.0,-1,Sport,5.13b,1,50,38.05531,-81.0362
"Leap of Faith","1) Super Mario Boulder > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106216459/leap-of-faith,3.0,-1,Sport,5.13c,1,50,38.05531,-81.0362
Genocide,"4) Genocide Cave > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107768354/genocide,4.0,-1,Trad,"5.12a PG13",1,90,38.05372,-81.03333
"Green Envy","4) Genocide Cave > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107257287/green-envy,3.8,-1,Sport,5.12c,1,70,38.05372,-81.03333
Mongoloid,"4) Genocide Cave > Beauty Mountain > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/114290350/mongoloid,2.0,-1,Sport,5.12d,1,30,38.05372,-81.03333
Yowsah,"The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106019602/yowsah,3.1,-1,Sport,5.12a/b,1,60,38.0449,-81.06561
"Skull Fuck","The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106703828/skull-fuck,3.5,-1,Sport,5.12c,1,60,38.0449,-81.06561
"Lactic Acid Bath","The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105944388/lactic-acid-bath,3.9,-1,Sport,5.12d,1,70,38.0449,-81.06561
"Mojo Hand","The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109115293/mojo-hand,3.0,-1,Sport,5.12d,1,50,38.0449,-81.06561
"Devil Doll","The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106703837/devil-doll,3.8,-1,Sport,5.12d,1,60,38.0449,-81.06561
"Skull Fuck Direct Finish","The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109419920/skull-fuck-direct-finish,3.0,-1,Sport,5.13a,1,70,38.0449,-81.06561
"Blood Raid","The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105970375/blood-raid,3.8,-1,Sport,5.13a,1,60,38.0449,-81.06561
Massacre,"The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105989369/massacre,4.0,-1,Sport,5.13a,1,75,38.0449,-81.06561
"Against the Grain","The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/111029418/against-the-grain,2.0,-1,Sport,5.13b,1,,38.0449,-81.06561
"Bloody Mushroom Stamp","The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/110215859/bloody-mushroom-stamp,3.0,-1,Sport,5.13b,1,60,38.0449,-81.06561
"In the Flat Field","The Glory Hole > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/109115493/in-the-flat-field,3.5,-1,Sport,5.13c,1,70,38.0449,-81.06561
"Lost Souls","Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106895203/lost-souls,3.5,-1,Sport,5.12a,1,60,38.05092,-81.07276
Control,"Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107147169/control,2.8,-1,Sport,5.12a,1,70,38.05092,-81.07276
Ministry,"Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106014424/ministry,2.3,-1,Sport,5.12b,1,55,38.05092,-81.07276
Kaos,"Butcher's Branch > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106014417/kaos,2.5,-1,Sport,5.12c,1,45,38.05092,-81.07276
"The World's Hardest Five Twelve","First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107164374/the-worlds-hardest-five-twelve,3.4,-1,Sport,5.12a,1,60,38.04588,-81.06645
Tarbaby,"First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108286513/tarbaby,3.1,-1,Sport,5.12b,1,50,38.04588,-81.06645
"The Haulage","First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108231286/the-haulage,3.5,-1,Sport,5.12c,1,70,38.04588,-81.06645
"The Tantrum","First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108242070/the-tantrum,3.6,-1,Sport,5.12d,1,60,38.04588,-81.06645
Sanctified,"First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107652860/sanctified,4.0,-1,Sport,5.12d,1,90,38.04588,-81.06645
"Leather Nun","First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/111755178/leather-nun,3.0,-1,Sport,5.13c,1,80,38.04588,-81.06645
"Louisiana Lou and the Tickler of Poon","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/112850468/louisiana-lou-and-the-tickler-of-poon,3.0,-1,Trad,5.12a,1,90,38.04717,-81.06757
"Preparation H","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106886952/preparation-h,3.5,-1,Sport,5.12a,1,70,38.04717,-81.06757
"Pockets of Resistance","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106019664/pockets-of-resistance,2.9,-1,Sport,5.12a,1,40,38.04717,-81.06757
"Coal Miner's Tale","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/114429100/coal-miners-tale,2.0,-1,Sport,5.12b,1,100,38.04717,-81.06757
"Uninflatable Ewe","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/115406036/uninflatable-ewe,3.0,-1,Sport,5.12b,1,70,38.04717,-81.06757
"Trouble in Paradise","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/113113629/trouble-in-paradise,3.0,-1,Sport,5.13a,1,60,38.04717,-81.06757
"Nude Brute","Rico Suave Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106886964/nude-brute,3.0,-1,Sport,5.13b,1,60,38.04717,-81.06757
S.L.A.P.,"Fire and Ice Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106418988/slap,2.0,-1,Sport,5.12a,1,40,38.04821,-81.06854
"Carolina Crocker and the Tipple of  Doom","Fire and Ice Buttress > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107634221/carolina-crocker-and-the-tipple-of-doom,3.3,-1,Sport,5.12a,1,90,38.04821,-81.06854
"Dining at the Altar","White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106418999/dining-at-the-altar,3.6,-1,Sport,5.12a,1,80,38.04953,-81.0704
Thunderstruck,"White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106820631/thunderstruck,3.9,-1,Sport,5.12b,1,70,38.04953,-81.0704
Pettifogger,"White Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/108079159/pettifogger,3.7,-1,Sport,5.12c,1,70,38.04953,-81.0704
