Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Waltz the Deal","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111220419/waltz-the-deal,2.2,-1,Sport,5.10a,1,50,37.65051,-83.71917
"Action over Apathy","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109641623/action-over-apathy,2.1,-1,Sport,5.10b,1,60,37.65051,-83.71917
"Single Finger Salute","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108400396/single-finger-salute,2.4,-1,Sport,5.10c,1,55,37.65051,-83.71917
"Curbside No Traction","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111234838/curbside-no-traction,3.0,-1,Sport,5.10c,1,35,37.65051,-83.71917
"The Second Labor of Hercules","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106125052/the-second-labor-of-hercules,1.8,-1,Sport,5.10c/d,1,50,37.65051,-83.71917
"Ghost in the Machine","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106782196/ghost-in-the-machine,2.5,-1,Sport,5.10d,1,60,37.65051,-83.71917
"Ankle Brute","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111608435/ankle-brute,2.3,-1,Sport,5.11a,1,35,37.65051,-83.71917
"Subtle Thievery","Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111758881/subtle-thievery,2.2,-1,Sport,5.11c,1,60,37.65051,-83.71917
Conscription,"Curbside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106782169/conscription,3.0,-1,Sport,5.11c,1,65,37.65051,-83.71917
"Tire Swing","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106702538/tire-swing,2.4,-1,Sport,5.10a,1,60,37.6532,-83.7146
"Monkey Bars","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106604790/monkey-bars,2.7,-1,Sport,5.10a,1,50,37.6532,-83.7146
"Jungle Gym","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106604805/jungle-gym,2.4,-1,Sport,5.10b,1,50,37.6532,-83.7146
"Steal the Bacon","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107059244/steal-the-bacon,2.3,-1,Sport,5.11a,1,65,37.6532,-83.7146
"Balance Beam","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107059260/balance-beam,3.2,-1,Sport,5.11a,1,65,37.6532,-83.7146
"Capture the Flag","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106604816/capture-the-flag,2.8,-1,Sport,5.11b,1,50,37.6532,-83.7146
"Red Rover","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107059233/red-rover,2.3,-1,Sport,5.11b,1,,37.6532,-83.7146
"Teeter Totter","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107059269/teeter-totter,2.8,-1,Sport,5.11c,1,80,37.6532,-83.7146
"Crack the Whip","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106604822/crack-the-whip,2.6,-1,Sport,5.11d,1,50,37.6532,-83.7146
Stormtrooper,"The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941233/stormtrooper,2.0,-1,Trad,"5.10a PG13",1,60,37.67874,-83.73759
Padawan,"The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106324468/padawan,2.1,-1,Sport,5.10a,1,40,37.67874,-83.73759
"It's a Trap!","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941251/its-a-trap,3.0,-1,Trad,"5.10b/c PG13",1,90,37.67874,-83.73759
"Barn Dance","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108943392/barn-dance,2.2,-1,Sport,5.10d,1,60,37.67874,-83.73759
"Young Jedi","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107791090/young-jedi,1.9,-1,Sport,5.11b,1,60,37.67874,-83.73759
"Count Dooku","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110429174/count-dooku,3.0,-1,Sport,5.11c,1,85,37.67874,-83.73759
Techulicious,"The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107055923/techulicious,2.4,-1,Sport,5.11d,1,40,37.67874,-83.73759
"The Gimp","Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107903491/the-gimp,1.9,-1,Sport,5.10a,1,60,37.65343,-83.70746
"Jumbo Shrimp","Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107903509/jumbo-shrimp,2.0,-1,Sport,5.10a,1,50,37.65343,-83.70746
Believer,"Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106575856/believer,2.9,-1,Sport,5.11b,1,60,37.65343,-83.70746
"Special Boy","Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106584667/special-boy,2.8,-1,Sport,5.11c,1,75,37.65343,-83.70746
"Fallen Angel","Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111835625/fallen-angel,3.0,-1,Trad,5.11c,1,70,37.65343,-83.70746
"Street Fight","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108997649/street-fight,2.3,-1,Sport,5.10a,1,60,37.65431,-83.71364
"Girls Gone Wild..WOO!","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106702996/girls-gone-wildwoo,2.8,-1,Sport,5.10d,1,60,37.65431,-83.71364
"Shaved Squirrel","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116691922/shaved-squirrel,2.0,-1,Sport,5.10d,1,60,37.65431,-83.71364
"Citizen's Arete","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106982510/citizens-arete,2.8,-1,Sport,5.11b,1,60,37.65431,-83.71364
"Which is Which","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113440070/which-is-which,2.0,-1,Sport,5.11c,1,70,37.65431,-83.71364
"Crucify Me","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107062126/crucify-me,2.8,-1,Sport,5.11c,1,70,37.65431,-83.71364
"Coming Out Party","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106912621/coming-out-party,3.5,-1,Sport,5.11d,1,80,37.65431,-83.71364
"Who is Who","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113237108/who-is-who,2.0,-1,Sport,5.11d,1,,37.65431,-83.71364
"Who Knows?","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110296041/who-knows,2.0,-1,Sport,5.11d,1,70,37.65431,-83.71364
"Spyder's Hangout","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108446305/spyders-hangout,1.7,-1,Sport,5.10a,1,40,37.6538,-83.70943
"My Mind Escapes Me","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113809839/my-mind-escapes-me,2.5,-1,Sport,5.10a,1,55,37.6538,-83.70943
Upworthy,"Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113236994/upworthy,1.3,-1,Sport,5.10c,1,70,37.6538,-83.70943
"Take the Scary out of Life","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107180642/take-the-scary-out-of-life,2.6,-1,Sport,5.10d,1,55,37.6538,-83.70943
Muffintop,"Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108397003/muffintop,2.8,-1,Sport,5.10d,1,65,37.6538,-83.70943
"Two Women Alone","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106782241/two-women-alone,3.5,-1,Sport,5.11a,1,60,37.6538,-83.70943
Nanotechnology,"Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111775561/nanotechnology,2.9,-1,Sport,5.11b,1,70,37.6538,-83.70943
"Like A Turtle","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107180626/like-a-turtle,3.5,-1,Sport,5.11b,1,55,37.6538,-83.70943
Jingus,"Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106783827/jingus,3.1,-1,Sport,5.11b,1,60,37.6538,-83.70943
"Bring Up The Bodies","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116138968/bring-up-the-bodies,2.0,-1,Sport,5.11+,1,85,37.6538,-83.70943
"Collision Damage","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108195152/collision-damage,2.9,-1,Sport,5.11d,1,50,37.6538,-83.70943
A1A,"The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106817338/a1a,2.7,-1,Sport,5.10a,1,50,37.67609,-83.73312
N4,"The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108725074/n4,2.1,-1,Sport,5.10c,1,40,37.67609,-83.73312
"Fairweather Friend","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111124957/fairweather-friend,3.3,-1,Sport,5.10c,1,80,37.67609,-83.73312
Banjolero,"The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107860456/banjolero,3.0,-1,Sport,5.10c,1,65,37.67609,-83.73312
"Yell Fire!","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107860443/yell-fire,3.0,-1,Sport,5.10d,1,80,37.67609,-83.73312
"The Country Boy","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111822562/the-country-boy,2.6,-1,Sport,5.11b,1,65,37.67609,-83.73312
"Severn Bore","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108394782/severn-bore,2.2,-1,Sport,5.11c,1,60,37.67609,-83.73312
"Cannabis Love Generator","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108337016/cannabis-love-generator,2.9,-1,Sport,5.11c,1,50,37.67609,-83.73312
"October Sky","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107974272/october-sky,3.3,-1,Sport,5.11c,1,70,37.67609,-83.73312
"June Bug","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108337000/june-bug,2.9,-1,Sport,5.11d,1,55,37.67609,-83.73312
"Hippie Speed Ball","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111840375/hippie-speed-ball,2.5,-1,Sport,5.11d,1,60,37.67609,-83.73312
"Wake and Bake","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108337049/wake-and-bake,3.0,-1,Sport,5.11d,1,55,37.67609,-83.73312
"Thru Space and Time","Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106973595/thru-space-and-time,2.8,-1,Sport,5.10a,1,65,37.65258,-83.71563
"Apoplectic Chick from Missouri","Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107289398/apoplectic-chick-from-missouri,2.1,-1,Sport,5.10b,1,45,37.65258,-83.71563
Hopscotch,"Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113834755/hopscotch,2.0,-1,Sport,5.11a,1,65,37.65258,-83.71563
Autograph,"Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107289404/autograph,2.5,-1,Sport,5.11a,1,60,37.65258,-83.71563
"Jack Move","Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108078319/jack-move,1.8,-1,Sport,5.11b,1,,37.65258,-83.71563
Bulldozer,"The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106885753/bulldozer,2.4,-1,Sport,5.10a,1,40,37.65214,-83.70995
"Buffalo Crickets","The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111810339/buffalo-crickets,3.0,-1,Trad,"5.10b R",1,45,37.65214,-83.70995
"Significant Other","The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106885744/significant-other,2.0,-1,Sport,5.10b,1,40,37.65214,-83.70995
"The G-Man","The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106885734/the-g-man,2.4,-1,Sport,5.10c,1,40,37.65214,-83.70995
K.S.B.,"The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106885779/ksb,3.5,-1,Sport,5.10d,1,60,37.65214,-83.70995
"My Name is Earl","The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107370652/my-name-is-earl,1.9,-1,Sport,5.11d,1,30,37.65214,-83.70995
"Subject to Change","Far Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106971714/subject-to-change,3.0,-1,Sport,5.10d,1,40,37.67269,-83.73544
Nameless,"Far Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112179454/nameless,2.0,-1,Sport,5.10d,1,40,37.67269,-83.73544
"Papa Loves Jugs","Far Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107567697/papa-loves-jugs,2.9,-1,Sport,5.11d,1,50,37.67269,-83.73544
"Stem Cell","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108384248/stem-cell,2.8,-1,Sport,5.10a,1,55,37.65103,-83.71482
"Weathertop Stings","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108384240/weathertop-stings,2.7,-1,Sport,5.10b,1,45,37.65103,-83.71482
"No Sleep Til' Campton","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107132484/no-sleep-til-campton,3.3,-1,Sport,5.10b/c,1,80,37.65103,-83.71482
"The Speed of Enzo","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114317142/the-speed-of-enzo,2.0,-1,Sport,5.10c,1,60,37.65103,-83.71482
"Kentucky Flu","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107336284/kentucky-flu,2.9,-1,Sport,5.10c,1,85,37.65103,-83.71482
"Brothel Doc","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109644863/brothel-doc,2.4,-1,Sport,5.11a,1,75,37.65103,-83.71482
"Optical Rectitus","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107622061/optical-rectitus,2.8,-1,Sport,5.11a,1,50,37.65103,-83.71482
"Bowling Pain","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107132510/bowling-pain,2.0,-1,Sport,5.11c,1,80,37.65103,-83.71482
"The Phoenix","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116354220/the-phoenix,4.0,-1,Sport,5.11d,1,50,37.65103,-83.71482
Monobrow,"Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107685747/monobrow,2.6,-1,Sport,5.10a,1,50,37.6518,-83.71274
"Delayed Gratification","Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107132538/delayed-gratification,3.0,-1,Sport,5.10c,1,80,37.6518,-83.71274
McCoy,"Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110861833/mccoy,1.8,-1,Sport,5.10d,1,70,37.6518,-83.71274
Hatfield,"Rival Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107132554/hatfield,3.3,-1,Sport,5.10d,1,80,37.6518,-83.71274
STD,"Courtesy Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107551914/std,2.6,-1,Sport,5.10a,1,70,37.65193,-83.71141
"Aural Pleasure","Courtesy Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107556658/aural-pleasure,2.4,-1,Sport,5.11a,1,70,37.65193,-83.71141
"Tweaked Unit","Courtesy Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107304762/tweaked-unit,3.5,-1,Sport,5.11b,1,70,37.65193,-83.71141
"Welcomed Guest","Courtesy Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107556667/welcomed-guest,3.6,-1,Sport,5.11d,1,85,37.65193,-83.71141
Pickpocket,"Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108121447/pickpocket,1.2,-1,Sport,5.10d,1,50,37.67874,-83.7354
"Sandy Malone","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108121451/sandy-malone,1.7,-1,Sport,5.10d,1,40,37.67874,-83.7354
Scalawagarus,"Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107873743/scalawagarus,1.7,-1,Sport,5.11a,1,60,37.67874,-83.7354
"Chica Loca","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107873758/chica-loca,2.5,-1,Sport,5.11a,1,55,37.67874,-83.7354
"Crown of Thorns","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941261/crown-of-thorns,3.6,-1,Sport,5.11c,1,80,37.67874,-83.7354
"Smokin on Kesha","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107873752/smokin-on-kesha,3.2,-1,Sport,5.11c,1,60,37.67874,-83.7354
"Deep Fried","Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107941311/deep-fried,2.0,-1,Sport,5.11d,1,100,37.67874,-83.7354
Tongue-punch,"Brightside > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109582040/tongue-punch,1.4,-1,Sport,5.11d,1,55,37.67874,-83.7354
Ultegra,"Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110334638/ultegra,2.5,-1,Sport,5.10a,1,75,37.64552,-83.71831
"The Century","Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112273142/the-century,3.3,-1,Sport,5.10b/c,1,85,37.64552,-83.71831
"Real Girls Don't Pumptrack","Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112273137/real-girls-dont-pumptrack,3.1,-1,Sport,5.10c,1,70,37.64552,-83.71831
"Lightning Rod Arete","Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112216544/lightning-rod-arete,3.5,-1,Sport,5.10c/d,1,70,37.64552,-83.71831
"Ben Franklin*","Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116809066/ben-franklin,3.0,-1,Sport,5.11,1,70,37.64552,-83.71831
"Double Century","Velo Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113839920/double-century,2.0,-1,Sport,5.11d,1,80,37.64552,-83.71831
"Cabin Boy Fever","The Ship Yard > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112893274/cabin-boy-fever,3.0,-1,Sport,5.11b,1,55,37.64415,-83.72205
"Shotgun Funeral","The Mega Cave > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113775561/shotgun-funeral,3.0,-1,Trad,5.11-,1,75,37.61729,-83.71203
Burnout,"The Mega Cave > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113775555/burnout,3.0,-1,Sport,5.11b/c,1,70,37.61729,-83.71203
"Birth of a Legend","Throwback Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116703452/birth-of-a-legend,3.0,-1,Sport,5.11b/c,1,65,37.65246,-83.71932
"Don't Call it a Comeback","Throwback Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113805508/dont-call-it-a-comeback,4.0,-1,Sport,5.11d,1,100,37.65246,-83.71932
"Brohemian Rhapsody","The Getaway > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114115539/brohemian-rhapsody,2.5,-1,Sport,5.10c,1,70,37.64525,-83.72348
"Astro Flex","Hen's Nest Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111278987/astro-flex,3.2,-1,Trad,5.10a,1,40,37.8229,-83.5836
"Close to the Edge (CLOSED)","Hen's Nest Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106730381/close-to-the-edge-closed,2.5,-1,Trad,"5.10a R",1,50,37.8229,-83.5836
"Starship Trooper","Hen's Nest Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111279056/starship-trooper,3.0,-1,Trad,5.10a,1,40,37.8229,-83.5836
"Finger Lickin' Good (CLOSED)","Hen's Nest Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106730366/finger-lickin-good-closed,3.7,-1,Trad,"5.10c PG13",1,50,37.8229,-83.5836
"Jack the Ripper","Lower Sky Bridge Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106973470/jack-the-ripper,4.0,-1,Trad,5.11c,1,60,37.81912,-83.57554
Store,"Camp Store Crag > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107388644/store,3.4,-1,Sport,5.10c,1,70,37.8119,-83.58799
Camp,"Camp Store Crag > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107388632/camp,3.5,-1,Sport,5.11d,1,70,37.8119,-83.58799
Stonehinge,"Lost Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108544814/stonehinge,2.3,-1,Trad,5.10-,1,80,37.8994,-83.6354
"Full Service","Lost Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108544822/full-service,3.0,-1,Trad,5.10,1,80,37.8994,-83.6354
"Wide Pride","Lost Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107845041/wide-pride,4.0,-1,Trad,5.10c,1,55,37.8994,-83.6354
Kaiju,"Lost Ridge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108544808/kaiju,4.0,-1,Trad,5.11-,1,100,37.8994,-83.6354
"Trailer Trashed","Beer Trailer Crag > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108086116/trailer-trashed,2.5,-1,Trad,5.10+,1,60,37.71511,-83.66665
"Summer Shandy","Beer Trailer Crag > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112827796/summer-shandy,2.5,-1,Trad,5.10d,1,60,37.71511,-83.66665
"Simpler Times","Beer Trailer Crag > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116691988/simpler-times,2.5,-1,Sport,5.11b,1,60,37.71511,-83.66665
"Fake ID","Beer Trailer Crag > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113642598/fake-id,2.8,-1,Sport,5.11c,1,50,37.71511,-83.66665
