Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Casey,"Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107124345/casey,2.1,-1,Sport,5.8,1,75,37.73064,-83.63911
"24 Hour Bug","Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107124350/24-hour-bug,1.7,-1,Trad,5.8,1,45,37.73064,-83.63911
"Primortal Nonsence","Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113861021/primortal-nonsence,1.0,-1,TR,5.4,1,40,37.7356,-83.64148
"Hiking Boot Highway","Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113861049/hiking-boot-highway,1.0,-1,Trad,5.5,1,40,37.7356,-83.64148
Manteleer,"Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203510/manteleer,2.6,-1,Sport,5.9+,1,70,37.7356,-83.64148
Oddballs,"The Fire Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203560/oddballs,1.0,-1,"Trad, Sport",5.8+,1,60,37.735,-83.6426
"Parks and Rec","Guide Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107204414/parks-and-rec,1.5,-1,Sport,5.7,1,25,37.7258,-83.6296
"Fear of Commitment","Guide Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107204424/fear-of-commitment,1.6,-1,Sport,5.7,1,25,37.7258,-83.6296
"The Archeologist","Guide Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107204428/the-archeologist,1.6,-1,Sport,5.7,1,25,37.7258,-83.6296
"Irish Mud","Guide Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107204420/irish-mud,1.7,-1,Sport,5.8-,1,25,37.7258,-83.6296
"Mona Lisa Crack","Guide Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107205260/mona-lisa-crack,2.6,-1,Sport,5.8-,1,45,37.7258,-83.6296
"Built for Life","Guide Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107205256/built-for-life,2.1,-1,Sport,5.8,1,50,37.7258,-83.6296
"Child's Play","Recess Rock > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113514587/childs-play,2.4,-1,"Sport, TR",5.3,1,25,37.7248,-83.62899
"School of Rock","Recess Rock > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113514753/school-of-rock,2.1,-1,"Sport, TR",5.4,1,25,37.7248,-83.62899
"T's Knobs","Recess Rock > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113514692/ts-knobs,1.8,-1,"Sport, TR",5.4,1,25,37.7248,-83.62899
"Who Pooped the Playground","Recess Rock > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113514800/who-pooped-the-playground,2.1,-1,"Sport, TR",5.5,1,25,37.7248,-83.62899
"Grandma's Rocker","Front Porch Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113540711/grandmas-rocker,1.6,-1,"Sport, TR",5.4,1,25,37.72317,-83.6318
"Porch Potato","Front Porch Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113540730/porch-potato,2.0,-1,"Sport, TR",5.4,1,25,37.72317,-83.6318
"Dripity Dew Da","Front Porch Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113540740/dripity-dew-da,2.0,-1,"Sport, TR",5.4,1,25,37.72317,-83.6318
Hmmm,"Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108105789/hmmm,1.7,-1,Trad,5.2,1,50,37.72,-83.66294
"Dream of a Bee","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107321345/dream-of-a-bee,2.0,-1,Sport,5.8,1,50,37.72,-83.66294
Cordelia,"Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107639451/cordelia,2.1,-1,Sport,5.8,1,50,37.72,-83.66294
"Tourist Trap","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937723/tourist-trap,2.9,-1,Sport,5.9,1,80,37.72,-83.66294
"Wadcutter AKA ""Gumby Killer""","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870283/wadcutter-aka-gumby-killer,2.4,-1,Sport,5.9+,1,50,37.72,-83.66294
"Put Me In The Zoo","The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105918073/put-me-in-the-zoo,2.4,-1,Sport,5.9+,1,70,37.73387,-83.66162
"Can of Biscuits","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111219104/can-of-biscuits,2.8,-1,Trad,"5.4 PG13",1,50,37.73488,-83.66201
Gunner,"Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111219150/gunner,2.2,-1,Sport,5.9,1,75,37.73488,-83.66201
"Tickle Me Elmo","Gun Crag > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106837567/tickle-me-elmo,1.0,-1,"Trad, TR",5.8-,1,50,37.7482,-83.66855
"You Might Be a Redneck","Gun Crag > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105869993/you-might-be-a-redneck,2.0,-1,Trad,5.8+,1,50,37.7482,-83.66855
"The Jolly Roger","The Amusement Park > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105869502/the-jolly-roger,3.0,-1,Sport,5.6,1,65,37.7842,-83.6824
"Mountain View Drive-In","The Amusement Park > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105869516/mountain-view-drive-in,1.0,-1,Sport,5.7+,1,45,37.7842,-83.6824
"All Cracked Up","The Amusement Park > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105869528/all-cracked-up,1.0,-1,Trad,5.9-,2,70,37.7842,-83.6824
"Foggy Mountain Breakdown","The Amusement Park > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105869511/foggy-mountain-breakdown,2.0,-1,Sport,5.9+,1,45,37.7842,-83.6824
Squeezebox,"Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113513095/squeezebox,1.0,-1,"Trad, TR",5.1,1,20,37.82688,-83.5954
Groundhog,"Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106494791/groundhog,1.5,-1,Trad,5.3,3,120,37.82688,-83.5954
"Caver's Route","Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105882024/cavers-route,3.6,-1,Trad,5.3,4,200,37.82688,-83.5954
"Mighty Eidson","Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105882347/mighty-eidson,1.9,-1,Trad,5.4,3,150,37.82688,-83.5954
"Salad Days","Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106581192/salad-days,1.8,-1,Trad,5.6,1,70,37.82688,-83.5954
"Curving Crack","Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105889521/curving-crack,2.7,-1,Trad,5.8,1,80,37.82688,-83.5954
Arachnid,"Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105882818/arachnid,3.7,-1,Trad,5.8+,1,80,37.82688,-83.5954
"Dog Days","Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105889513/dog-days,3.0,-1,Trad,5.8+,1,80,37.82688,-83.5954
Africa,"Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106437910/africa,3.1,-1,Trad,5.9,1,80,37.82688,-83.5954
"Lost Dart","Lower Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105882833/lost-dart,1.8,-1,Trad,"5.2 R",1,50,37.8214,-83.59228
"Double Caves Crack","Lower Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111316765/double-caves-crack,1.8,-1,Trad,5.3,1,150,37.8214,-83.59228
"Caterpillar Crack","Lower Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107574176/caterpillar-crack,1.5,-1,Trad,5.6,2,150,37.8214,-83.59228
"DAB Chimney","Lower Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105882839/dab-chimney,2.0,-1,Trad,5.6,1,30,37.8214,-83.59228
"The Spider Squat","Lower Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109077624/the-spider-squat,0.7,-1,Trad,5.7,2,150,37.8214,-83.59228
"Good Tang","Lower Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106730200/good-tang,3.5,-1,Trad,5.7,2,175,37.8214,-83.59228
"Lost Dart Crack","Lower Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110966062/lost-dart-crack,1.8,-1,Trad,5.8,1,50,37.8214,-83.59228
"Dicey at Best","Lower Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107775577/dicey-at-best,3.7,-1,Trad,5.8+,2,150,37.8214,-83.59228
"Der Kommissar","Lower Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107792664/der-kommissar,3.0,-1,Trad,5.9,1,70,37.8214,-83.59228
"Blue Biner","Lower Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106730189/blue-biner,3.5,-1,Trad,5.9,2,150,37.8214,-83.59228
Investigator,"Middle Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107585050/investigator,2.1,-1,Trad,5.7,1,40,37.8236,-83.58889
"Layback Crack","Middle Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105974580/layback-crack,2.9,-1,Trad,5.8,1,60,37.8236,-83.58889
"Devine Climb","Middle Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107584999/devine-climb,4.0,-1,Trad,5.8+,1,100,37.8236,-83.58889
"Lactic Acid","Middle Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106176822/lactic-acid,2.8,-1,Trad,5.9,1,40,37.8236,-83.58889
Marmalade,"Middle Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105974573/marmalade,3.2,-1,Trad,5.9+,1,60,37.8236,-83.58889
Handjob,"Middle Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105891669/handjob,4.0,-1,Trad,5.9+,1,80,37.8236,-83.58889
"Pop Tart","Symphony Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105917599/pop-tart,2.0,-1,Trad,"5.7 PG13",1,70,37.8739,-83.66673
Nevermore,"Raven Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106837613/nevermore,3.5,-1,Trad,"5.9+ PG13",4,200,37.83589,-83.66614
"Slimy Creatures","Indian Creek > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107400081/slimy-creatures,2.4,-1,Trad,5.7,1,120,37.8939,-83.63681
Gizmo,"Indian Creek > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110913462/gizmo,1.7,-1,Trad,5.8,1,80,37.8939,-83.63681
"Blood on the Nuts","Indian Creek > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107649608/blood-on-the-nuts,2.3,-1,Trad,5.8+,1,75,37.8939,-83.63681
"Crack Attack","Indian Creek > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106405603/crack-attack,3.8,-1,Trad,5.9+,1,80,37.8939,-83.63681
"Friction Slab","Friction Slab > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111975858/friction-slab,2.3,-1,Trad,5.6,1,20,37.75867,-83.66979
"Chester Fried Chicken","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108344446/chester-fried-chicken,1.8,-1,Trad,5.4,1,45,37.6775,-83.73409
"The Perfect Pint","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106875546/the-perfect-pint,2.3,-1,Trad,5.4,1,45,37.6775,-83.73409
"Futuristic Testpiece","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116179445/futuristic-testpiece,1.0,-1,Trad,5.4,1,50,37.6775,-83.73409
"Lucky Duck Soup","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106817435/lucky-duck-soup,2.2,-1,Sport,5.5,1,50,37.6775,-83.73409
"Forgive Me Amy, For I Have Sent","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107845311/forgive-me-amy-for-i-have-sent,2.5,-1,TR,5.6,1,50,37.6775,-83.73409
"Slow Jack","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107606203/slow-jack,2.1,-1,Trad,5.7,1,45,37.6775,-83.73409
7-11,"Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111146086/7-11,1.6,-1,Sport,5.8,1,45,37.6775,-83.73409
"Norway On My Mind","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106973588/norway-on-my-mind,2.2,-1,Sport,5.8,1,45,37.6775,-83.73409
"From the Ashes","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116179451/from-the-ashes,1.0,-1,Trad,"5.8+ PG13",1,65,37.6775,-83.73409
"Erik's First 5.6","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108434317/eriks-first-56,2.3,-1,Trad,5.9-,1,35,37.6775,-83.73409
"Sunny the Boxer","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108165689/sunny-the-boxer,2.8,-1,Sport,5.9,1,85,37.6775,-83.73409
"Erik's Second 5.6","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110052415/eriks-second-56,2.1,-1,Trad,5.9,1,35,37.6775,-83.73409
Yakuza,"Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115619477/yakuza,3.0,-1,Trad,5.9,1,90,37.6775,-83.73409
"On the Prowl","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107133269/on-the-prowl,2.7,-1,Sport,5.9+,1,50,37.6775,-83.73409
"Green Tea","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115327602/green-tea,2.0,-1,Trad,5.9+,1,50,37.6775,-83.73409
"Broken Chicken Wing","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107669659/broken-chicken-wing,3.1,-1,Trad,5.9+,1,60,37.6775,-83.73409
"Mary Pop-Parazzi","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110606875/mary-pop-parazzi,1.7,-1,Sport,5.5,1,25,37.65078,-83.72161
"Laying Pipe under the Bridge","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108875781/laying-pipe-under-the-bridge,1.6,-1,Trad,5.7,1,35,37.65078,-83.72161
"Pocahontas Path","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107353477/pocahontas-path,1.8,-1,Sport,5.7,1,30,37.65078,-83.72161
"Rinse and Repeat","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106123263/rinse-and-repeat,1.6,-1,Trad,5.7,1,30,37.65078,-83.72161
"Be My Yoko Ono","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107861392/be-my-yoko-ono,2.2,-1,Trad,5.8-,1,70,37.65078,-83.72161
"Cheaper Than a Movie","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106064911/cheaper-than-a-movie,3.6,-1,Trad,5.8,1,100,37.65078,-83.72161
"Brolo El Cunado","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112562988/brolo-el-cunado,2.0,-1,Sport,5.8,1,30,37.65078,-83.72161
"My Way or The Highway","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116162358/my-way-or-the-highway,2.0,-1,Sport,5.9,1,80,37.65078,-83.72161
"Ridin' the Short Buzz","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107334457/ridin-the-short-buzz,2.4,-1,Sport,5.9,1,35,37.65078,-83.72161
"Tiger Lily","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/115131608/tiger-lily,2.8,-1,Sport,5.9,1,35,37.65078,-83.72161
"Mud on the Rug","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106765595/mud-on-the-rug,2.3,-1,Trad,5.6,1,100,37.65292,-83.72495
"End of Days","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112511149/end-of-days,3.0,-1,Trad,5.8+,1,70,37.65292,-83.72495
"George of the Jungle","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111769190/george-of-the-jungle,2.5,-1,Trad,5.9,1,90,37.65292,-83.72495
"Captain Turtle Head","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111712903/captain-turtle-head,1.5,-1,Trad,5.9+,1,80,37.65292,-83.72495
"Tony's Happy Christmas Crack","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106712556/tonys-happy-christmas-crack,2.7,-1,Trad,5.8,1,35,37.65194,-83.72328
"Waiting for JJ","Bob Marley > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111712891/waiting-for-jj,0.9,-1,Sport,5.9,1,30,37.65194,-83.72328
"27 Years of Climbing","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106125099/27-years-of-climbing,3.5,-1,Sport,5.8,1,65,37.65292,-83.71772
"Darkside of the Flume","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107791113/darkside-of-the-flume,2.5,-1,Trad,5.9,1,70,37.65292,-83.71772
"Crimpy and the Brain","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111490719/crimpy-and-the-brain,1.8,-1,Sport,5.9,1,50,37.65292,-83.71772
"NoBody Wins","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111757173/nobody-wins,3.0,-1,Trad,5.9+,1,70,37.65292,-83.71772
"Swap Meet","Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106849486/swap-meet,2.1,-1,Sport,5.6,1,35,37.65459,-83.71673
"Four Shower Tokens, a Guinness, and My Girl","Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114948757/four-shower-tokens-a-guinness-and-my-girl,2.0,-1,Trad,5.8-,1,50,37.65459,-83.71673
"Smell the Glove","Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114948678/smell-the-glove,2.7,-1,Trad,5.8,1,65,37.65459,-83.71673
"A Chip Off the Old Sturnum","Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114948714/a-chip-off-the-old-sturnum,2.0,-1,Trad,5.8,1,80,37.65459,-83.71673
"The Walmartification of Trad","Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108478676/the-walmartification-of-trad,2.7,-1,Trad,5.8,1,50,37.65459,-83.71673
"Anger Management","Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114948726/anger-management,2.0,-1,Trad,5.8+,1,65,37.65459,-83.71673
"First Time","Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106849475/first-time,2.5,-1,Sport,5.8+,1,50,37.65459,-83.71673
"Darwin Loves You","Volunteer Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106653826/darwin-loves-you,2.3,-1,Sport,5.9+,1,50,37.65459,-83.71673
"Summer Breeze","North 40 > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111679318/summer-breeze,2.0,-1,Trad,5.8,1,70,37.6523,-83.7082
"Octopus Tag","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106658553/octopus-tag,2.9,-1,Trad,5.7,1,65,37.6532,-83.7146
Slide,"The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106702543/slide,2.3,-1,Sport,5.9,1,60,37.6532,-83.7146
"Small Fry","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106962365/small-fry,2.1,-1,Sport,5.9,1,40,37.67874,-83.73759
"Fat Man's Misery","Purgatory > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112504012/fat-mans-misery,2.0,-1,Trad,5.4,2,50,37.65343,-83.70746
"Listerine Girl","Shady Grove > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107062156/listerine-girl,1.3,-1,Sport,5.9,1,75,37.65431,-83.71364
"5.10 Until Lee and Jeff Do It","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116567029/510-until-lee-and-jeff-do-it,2.7,-1,Sport,5.9+,1,55,37.6538,-83.70943
"Turkey Crossing","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106817275/turkey-crossing,2.0,-1,Trad,5.4,1,50,37.67609,-83.73312
"Buckwheats Climb for Stef","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106817280/buckwheats-climb-for-stef,1.9,-1,Trad,5.6,1,35,37.67609,-83.73312
"Stephanie Bauer Route","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106817310/stephanie-bauer-route,1.2,-1,Trad,"5.7 PG13",1,25,37.67609,-83.73312
"Wrong Turn","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111675898/wrong-turn,2.6,-1,Trad,5.7,1,50,37.67609,-83.73312
Boilerplate,"The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106876099/boilerplate,3.4,-1,Sport,5.8,1,50,37.67609,-83.73312
Deeznuts,"The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108301541/deeznuts,2.5,-1,Sport,5.8,1,60,37.67609,-83.73312
"Love Potion  9","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108725080/love-potion-9,2.6,-1,Sport,5.9,1,65,37.67609,-83.73312
"Return to Zoe","Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111490745/return-to-zoe,1.8,-1,Trad,5.4,1,40,37.65258,-83.71563
"Lowered Expectations","Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106849627/lowered-expectations,2.0,-1,Sport,5.5,1,45,37.65258,-83.71563
"Flee From Fixer","Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108732455/flee-from-fixer,1.9,-1,Trad,"5.6 PG13",1,30,37.65258,-83.71563
"Come To Me, Marie","Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108705380/come-to-me-marie,2.0,-1,Trad,5.8,1,80,37.65258,-83.71563
"Jet Lag","Left Field > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107289422/jet-lag,1.6,-1,Sport,5.9+,1,60,37.65258,-83.71563
Pee-Wee,"The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107807554/pee-wee,1.7,-1,Sport,5.7,1,35,37.65214,-83.70995
Audie,"The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106885721/audie,2.6,-1,Sport,5.8,1,35,37.65214,-83.70995
"Miranda Rayne","The Shire > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106885726/miranda-rayne,3.0,-1,Sport,5.9,1,60,37.65214,-83.70995
"Alternative Medicines","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107132492/alternative-medicines,3.1,-1,Trad,5.7,1,75,37.65103,-83.71482
Hole,"What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111818751/hole,1.0,-1,Trad,5.8,1,40,37.65103,-83.71482
"Adventures of the Leper Nurse","What About Bob Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108908601/adventures-of-the-leper-nurse,3.0,-1,Trad,5.9-,1,50,37.65103,-83.71482
